RFC,RAZON SOCIAL,SUPUESTO,EJERCICIO,PERIODO,FECHA DE PRIMERA PUBLICACION
MCP850101SN5,MUNICIPIO DE CUTZAMALA DE PINZON GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MDY850101D68,MUNICIPIO DE DZIDZANTUN SIN TIPO DE SOCIEDAD,FRACCION VII,2022,10,01/10/2025
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
CDE050827SQ2,CENTRO DE DESARROLLO ECONOMICO EDUCATIVO DE LA MESA DE EL NAYAR SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
CDE050827SQ2,CENTRO DE DESARROLLO ECONOMICO EDUCATIVO DE LA MESA DE EL NAYAR SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
CDE050827SQ2,CENTRO DE DESARROLLO ECONOMICO EDUCATIVO DE LA MESA DE EL NAYAR SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MJI750101M23,MUNICIPIO DE JILOTZINGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
PMS850101K78,MUNICIPIO DE SAN JUAN DE GUADALUPE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MCS921222M67,MUNICIPIO DE CARDENAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCS921222M67,MUNICIPIO DE CARDENAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCS921222M67,MUNICIPIO DE CARDENAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MRC850101PH1,MUNICIPIO DE REFORMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MRC850101PH1,MUNICIPIO DE REFORMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MRC850101PH1,MUNICIPIO DE REFORMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MRC850101PH1,MUNICIPIO DE REFORMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MRC850101PH1,MUNICIPIO DE REFORMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCU6101015R1,MUNICIPIO DE CUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCU6101015R1,MUNICIPIO DE CUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCU6101015R1,MUNICIPIO DE CUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
PMF8501018P3,PRESIDENCIA MUNICIPAL DE FRANCISCO I MADERO COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
PMF8501018P3,PRESIDENCIA MUNICIPAL DE FRANCISCO I MADERO COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
PMF8501018P3,PRESIDENCIA MUNICIPAL DE FRANCISCO I MADERO COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSF850101N54,MUNICIPIO DE SAN FELIPE JALAPA DE DIAZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MVA8501016C3,MUNICIPIO DE VILLA ALDAMA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MVA8501016C3,MUNICIPIO DE VILLA ALDAMA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MVA8501016C3,MUNICIPIO DE VILLA ALDAMA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSC8501013S2,MUNICIPIO DE SANTIAGO CACALOXTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSC8501013S2,MUNICIPIO DE SANTIAGO CACALOXTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSC8501013S2,MUNICIPIO DE SANTIAGO CACALOXTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MVE850101CE7,MUNICIPIO DE VETAGRANDE ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MVE850101CE7,MUNICIPIO DE VETAGRANDE ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
TMS9209017SA,MUNICIPIO SAN LUIS DE CORDERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
TMS9209017SA,MUNICIPIO SAN LUIS DE CORDERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
PMT540302AR5,PRESIDENCIA MUNICIPAL TECATE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
PMT540302AR5,PRESIDENCIA MUNICIPAL TECATE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
PMT540302AR5,PRESIDENCIA MUNICIPAL TECATE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSF850101N54,MUNICIPIO DE SAN FELIPE JALAPA DE DIAZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTM850101HD2,MUNICIPIO DE TARETAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTM850101HD2,MUNICIPIO DE TARETAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSC850101PT8,MUNICIPIO DE SANTA CRUZ AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSC850101PT8,MUNICIPIO DE SANTA CRUZ AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSC850101PT8,MUNICIPIO DE SANTA CRUZ AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTM850101T94,MUNICIPIO DE TZINTZUNTZAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTM850101T94,MUNICIPIO DE TZINTZUNTZAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTM850101T94,MUNICIPIO DE TZINTZUNTZAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTL850101QN6,MUNICIPIO DE TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSF850101N54,MUNICIPIO DE SAN FELIPE JALAPA DE DIAZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/07/2025
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/07/2025
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/07/2025
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/07/2025
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/07/2025
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MHI881201D50,MUNICIPIO DE EL HIGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MNO850101FS1,MUNICIPIO DE NONOAVA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MNO850101FS1,MUNICIPIO DE NONOAVA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MNO850101FS1,MUNICIPIO DE NONOAVA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSD850101UN8,MUNICIPIO DE SANTO DOMINGO TONALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSD850101UN8,MUNICIPIO DE SANTO DOMINGO TONALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSD850101UN8,MUNICIPIO DE SANTO DOMINGO TONALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSC850101PSA,MUNICIPIO DE SANTA CATARINA MECHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCP850101SN5,MUNICIPIO DE CUTZAMALA DE PINZON GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MCP850101SN5,MUNICIPIO DE CUTZAMALA DE PINZON GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MCP850101SN5,MUNICIPIO DE CUTZAMALA DE PINZON GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCP850101SN5,MUNICIPIO DE CUTZAMALA DE PINZON GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCP850101SN5,MUNICIPIO DE CUTZAMALA DE PINZON GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
SDI880112HG7,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
SDI880112HG7,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
SDI880112HG7,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/07/2025
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/07/2025
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/07/2025
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTP850101D19,MUNICIPIO DE TECOMATLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTS850101N49,MUNICIPIO DE TAMUIN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTS850101N49,MUNICIPIO DE TAMUIN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTS850101N49,MUNICIPIO DE TAMUIN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAC850101V49,MUNICIPIO DE ACATZINGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAC850101V49,MUNICIPIO DE ACATZINGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MZA760601QQ2,MUNICIPIO DE ZACUALPAN DE AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MZA760601QQ2,MUNICIPIO DE ZACUALPAN DE AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MZA760601QQ2,MUNICIPIO DE ZACUALPAN DE AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTL940606SL8,MUNICIPIO DE TLALNEPANTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTL940606SL8,MUNICIPIO DE TLALNEPANTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTL940606SL8,MUNICIPIO DE TLALNEPANTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTY850101179,MUNICIPIO DE TIXMEHUAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTY850101179,MUNICIPIO DE TIXMEHUAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTY850101179,MUNICIPIO DE TIXMEHUAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTY8501013V8,MUNICIPIO DE TEKAX YUCATAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTY8501013V8,MUNICIPIO DE TEKAX YUCATAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTY8501013V8,MUNICIPIO DE TEKAX YUCATAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTM850101EK8,MUNICIPIO DE TEXCALTITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTM850101EK8,MUNICIPIO DE TEXCALTITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM850101RH5,MUNICIPIO DE SAHUAYO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSM850101RH5,MUNICIPIO DE SAHUAYO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSM850101RH5,MUNICIPIO DE SAHUAYO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTM850101AS2,MUNICIPIO DE TANGAMANDAPIO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSC850101DE2,MUNICIPIO DE SANTA CATARINA TICUA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSC850101DE2,MUNICIPIO DE SANTA CATARINA TICUA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCZ85010182A,MUNICIPIO DE CAMERINO Z MENDOZA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCZ85010182A,MUNICIPIO DE CAMERINO Z MENDOZA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCZ85010182A,MUNICIPIO DE CAMERINO Z MENDOZA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MVY850101NL3,MUNICIPIO DE VALLADOLID SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MVY850101NL3,MUNICIPIO DE VALLADOLID SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MVY850101NL3,MUNICIPIO DE VALLADOLID SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTM850101BE7,MUNICIPIO DE TURICATO MICH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTM850101BE7,MUNICIPIO DE TURICATO MICH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
TMU710801IG4,MUNICIPIO DE MAPIMI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSI850101CZ0,MUNICIPIO SANTIAGO IXTAYUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSI850101CZ0,MUNICIPIO SANTIAGO IXTAYUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
SEG910814HCA,SECRETARIA DE EDUCACION GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
SEG910814HCA,SECRETARIA DE EDUCACION GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
SEG910814HCA,SECRETARIA DE EDUCACION GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MHS850101J82,MUNICIPIO DE HUEHUETLAN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MHS850101J82,MUNICIPIO DE HUEHUETLAN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MHS850101J82,MUNICIPIO DE HUEHUETLAN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCY850101AL9,MUNICIPIO DE CHEMAX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCY850101AL9,MUNICIPIO DE CHEMAX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCY850101AL9,MUNICIPIO DE CHEMAX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MVN850101H82,MUNICIPIO DE SAN JUAN BAUTISTA VALLE NACIONAL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMJ850101FGA,MUNICIPIO DE MAZAPILTEPEC DE JUAREZ PUE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMJ850101FGA,MUNICIPIO DE MAZAPILTEPEC DE JUAREZ PUE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MPR850101CU9,MUNICIPIO DE POZA RICA DE HIDALGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MPI8501011R5,MUNICIPIO DE PINOS ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MPI8501011R5,MUNICIPIO DE PINOS ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MPI8501011R5,MUNICIPIO DE PINOS ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MEL8501012M6,MUNICIPIO DE ELOTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MEL8501012M6,MUNICIPIO DE ELOTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MEL8501012M6,MUNICIPIO DE ELOTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTY850101LV9,MUNICIPIO DE TETIZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTY850101LV9,MUNICIPIO DE TETIZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTY850101LV9,MUNICIPIO DE TETIZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM850101SN1,MUNICIPIO DE SAN MIGUEL AHUEHUETITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTY8501019Z4,MUNICIPIO DE TIXCACALCUPUL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTY8501019Z4,MUNICIPIO DE TIXCACALCUPUL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MIM850101J6A,MUNICIPIO DE IZUCAR DE MATAMOROS PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAI850101BS6,MUNICIPIO DE ASUNCION IXTALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAI850101BS6,MUNICIPIO DE ASUNCION IXTALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
IMA2109035E3,INSTITUTO MUNICIPAL DE ARTE Y CULTURA DE TECATE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
IMA2109035E3,INSTITUTO MUNICIPAL DE ARTE Y CULTURA DE TECATE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
IMA2109035E3,INSTITUTO MUNICIPAL DE ARTE Y CULTURA DE TECATE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
ITS030704M68,INSTITUTO TECNOLOGICO SUPERIOR DE SAN LUIS POTOSI CAPITAL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCM850101AS2,MUNICIPIO DE CHURINTZIO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MGS850101AI9,MUNICIPIO DE GUADALCAZAR SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
